Article ID	Pub. Year	Authors	Affiliations	Title	Recommendation 1	Recommendation 2	Recommendation 3	Recommendation 4	Recommendation 5	Recommendation 6	Recommendation 7	Recommendation 8	Recommendation 9	Recommendation 10	url
000386	2018	Marina Hassapopoulou	New York University	From Distracted to Distributed Attention: Expanded Learning through Social Media, Augmented Reality, Remixing, and Activist Geocaching	000695	000709	000388	000731	000736	000725	000696	000412	000275	000714	https://digitalhumanities.org/dhq/vol/12/2/000386/000386.html
000387	2018	Sarah E. Kersh | Chelsea Skalak	Dickinson College | Dickinson College	From Distracted to Recursive Reading: Facilitating Knowledge Transfer through Annotation Software	000618	000251	000117	000383	000263	000025	000379	000448	000610	000654	https://digitalhumanities.org/dhq/vol/12/2/000387/000387.html
000388	2018	Jennifer Edmond	Trinity College Dublin	How Scholars Read Now: When the Signal Is the Noise	000081	000118	000107	000300	000443	000416	000600	000362	000654	000204	https://digitalhumanities.org/dhq/vol/12/2/000388/000388.html
000389	2018	Tully Barnett	Flinders University	Distributed reading: Literary reading in diverse environments	000184	000254	000647	000609	000585	000197	000443	000352	000677	000654	https://digitalhumanities.org/dhq/vol/12/2/000389/000389.html
000390	2018	Martha Hollander	Hofstra University	The Imaginary Museum: Teaching Art History with Mobile Digital Technology	000697	000684	000543	000458	000582	000649	000556	000467	000121	000216	https://digitalhumanities.org/dhq/vol/12/2/000390/000390.html
000391	2018	Grant Wythoff	Pennsylvania State University	Laptop Policy: Notes on Boredom	000312	000497	000656	000483	000204	000343	000473	000720	000570	000232	https://digitalhumanities.org/dhq/vol/12/2/000391/000391.html
000392	2018	Richard Gartner	Warburg Institute, London, UK	Using structured text corpora in Parliamentary Metadata Language for the analysis of legislative proceedings	000302	000643	000332	000656	000154	000244	000388	000421	000133	000397	https://digitalhumanities.org/dhq/vol/12/2/000392/000392.html
000393	2018	Marion Thain	King's College London	Distracted Reading: Acts of Attention in the Age of the Internet	000508	000059	000038	000215	000388	000316	000421	000275	000133	000570	https://digitalhumanities.org/dhq/vol/12/2/000393/000393.html
000394	2018	Paul Fyfe	North Carolina State University	Reading, Making, and Metacognition: Teaching Digital Humanities for Transfer	000535	000545	000323	000043	000078	000663	000061	000108	000670	000143	https://digitalhumanities.org/dhq/vol/12/2/000394/000394.html
000395	2018	Helen Slaney | Anna Foka | Sophie Bocksberger	University of Roehampton | DH Uppsala and Humlab Umeå | University of Oxford	Ghosts in the Machine: a motion-capture experiment in distributed reception	000613	000086	000720	000172	000175	000480	000284	000299	000495	000113	https://digitalhumanities.org/dhq/vol/12/3/000395/000395.html
000396	2018	Anna Foka | Jonathan Westin | Adam Chapman	Umeå University | University of Gothenburg | University of Gothenburg	Introduction to the DHQ Special Issue: Digital Technology in the Study of the Past	000404	000310	000107	000315	000081	000266	000388	000308	000118	000007	https://digitalhumanities.org/dhq/vol/12/3/000396/000396.html
000397	2018	Chris Mustazza	University of Pennsylvania	Machine-aided close listening: Prosthetic synaesthesia and the 3D phonotext	000388	000421	000154	000134	000262	000308	000443	000300	000081	000272	https://digitalhumanities.org/dhq/vol/12/3/000397/000397.html
000398	2018	Joshua L. Mann	Expositus	How Technology Means: Texts, History, and Their Associated Technologies	000259	000507	000570	000204	000674	000388	000703	000212	000654	000213	https://digitalhumanities.org/dhq/vol/12/3/000398/000398.html
000399	2018	Smiljana Antonijevic | Ellysa Stern Cahoy	The Pennsylvania State University | The Pennsylvania State University	Researcher as Bricoleur: Contextualizing humanists’ digital workflows	000279	000473	000075	000388	000154	000152	000600	000582	000252	000649	https://digitalhumanities.org/dhq/vol/12/3/000399/000399.html
000400	2018	Deanna Shemek | Antonella Guidazzoli | Maria Chiara Liguori | Giovanni Bellavia | Daniele De Luca | Luigi Verri | Silvano Imboden	University of California, Irvine, USA | VisitLab - Cineca Interuniversity Consortium, Italy | VisitLab - Cineca Interuniversity Consortium, Italy | VisitLab - Cineca Interuniversity Consortium, Italy | VisitLab - Cineca Interuniversity Consortium, Italy | VisitLab - Cineca Interuniversity Consortium, Italy | VisitLab - Cineca Interuniversity Consortium, Italy	Renaissance Remix. Isabella d’Este: Virtual Studiolo	000186	000026	000183	000037	000267	000335	000384	000140	000340	000088	https://digitalhumanities.org/dhq/vol/12/4/000400/000400.html
000401	2018	Ingrida Kelpšienė	Vilnius University, Lithuania	Defining scholarly practices, methods and tools in the Lithuanian digital humanities research community	000388	000600	000204	000081	000362	000107	000071	000443	000416	000243	https://digitalhumanities.org/dhq/vol/12/4/000401/000401.html
000402	2019	Steven Braun	Northeastern University Library, Digital Scholarship Group	Critically engaging with data visualization through an information literacy framework	000212	000610	000259	000421	000507	000703	000379	000522	000654	000514	https://digitalhumanities.org/dhq/vol/12/4/000402/000402.html
000403	2019	Catherine D'Ignazio | Rahul Bhargava	Emerson College | Massachusetts Institute of Technology	Creative Data Literacy: A Constructionist Approach to Teaching Information Visualization	000659	000586	000321	000112	000456	000673	000194	000475	000162	000606	https://digitalhumanities.org/dhq/vol/12/4/000403/000403.html
000404	2019	Christina Boyles	Michigan State University	Making and Breaking: Teaching Information Ethics through Curatorial Practice	000654	000424	000310	000647	000057	000688	000496	000524	000624	000328	https://digitalhumanities.org/dhq/vol/12/4/000404/000404.html
000405	2019	Amy Papaelias	SUNY New Paltz	Best Practices: Teaching Typographic Principles to Digital Humanities Audiences	000205	000515	000323	000303	000346	000698	000073	000108	000394	000579	https://digitalhumanities.org/dhq/vol/12/4/000405/000405.html
000406	2019	Yvette Shen	Ohio State University	Placing Graphic Design at the Intersection of Information Visualization Fields	000587	000339	000511	000300	000444	000689	000575	000046	000388	000122	https://digitalhumanities.org/dhq/vol/12/4/000406/000406.html
000407	2019	Viviana De Angelis | Patricia Mannix McNamara | Rosa Gallelli | Gemma Pichierri	Università degli Studi di Bari Aldo Moro | University of Limerick | Università degli Studi di Bari Aldo Moro | Media Training Expert	Visual Communication and the promotion of Health: an exploration of how they intersect in Italian education	000309	000518	000108	000313	000573	000093	000408	000388	000555	000084	https://digitalhumanities.org/dhq/vol/12/4/000407/000407.html
000408	2019	Katherine Hepworth | Christopher Church	University of Nevada, Reno | University of Nevada, Reno	Racism in the Machine: Visualization Ethics in Digital Humanities Projects	000081	000118	000416	000300	000388	000443	000204	000600	000107	000608	https://digitalhumanities.org/dhq/vol/12/4/000408/000408.html
000409	2019	Alan Bilansky	University of Illinois	Velvet Evolution: A Review of Lev Manovich's Software Takes Command (Bloomsbury Academic, 2013)	000321	000058	000308	000318	000706	000668	000064	000388	000641	000200	https://digitalhumanities.org/dhq/vol/13/1/000409/000409.html
000410	2019	Victoria Van Hyning	Library of Congress	Curating Crowds: A Review of Crowdsourcing Our Cultural Heritage (Ashgate, 2014)	000250	000081	000654	000600	000388	000647	000604	000063	000107	000416	https://digitalhumanities.org/dhq/vol/13/1/000410/000410.html
000411	2019	James Smithies | Carina Westling | Anna-Maria Sichani | Pam Mellen | Arianna Ciula	King's College London | King's College London | King's College London | King's College London | King's College London	Managing 100 Digital Humanities Projects: Digital Scholarship & Archiving in King’s Digital Lab	000151	000582	000693	000103	000628	000264	000204	000214	000623	000728	https://digitalhumanities.org/dhq/vol/13/1/000411/000411.html
000412	2019	Brandon W. Hawk | Antonia Karaisl | Nick White	Rhode Island College | Rescribe Ltd | Rescribe Ltd	Modelling Medieval Hands: Practical OCR for Caroline Minuscule	000609	000419	000317	000388	000425	000201	000255	000371	000362	000146	https://digitalhumanities.org/dhq/vol/13/1/000412/000412.html
000413	2019	Molly Nebiolo | Gregory J. Palermo	Northeastern University | Northeastern University	DH2018: A Space to Build Bridges	000002	000113	000595	000298	000127	000670	000689	000259	000700	000564	https://digitalhumanities.org/dhq/vol/13/1/000413/000413.html
000414	2019	Hannah Schwan | Janina Jacke | Rabea Kleymann | Jan-Erik Stange | Marian Dörk	University of Applied Sciences Potsdam | University of Hamburg | University of Hamburg | ATLAS.ti | University of Applied Sciences Potsdam	Narrelations — Visualizing Narrative Levels and their Correlations with Temporal Phenomena	000312	000180	000600	000736	000375	000631	000316	000707	000038	000211	https://digitalhumanities.org/dhq/vol/13/3/000414/000414.html
000415	2019	Costas Papadopoulos | Susan Schreibman	Maastricht University | Maastricht University	Towards 3D Scholarly Editions: The Battle of Mount Street Bridge	000127	000654	000374	000670	000673	000604	000647	000659	000259	000603	https://digitalhumanities.org/dhq/vol/13/1/000415/000415.html
000416	2019	Tarez Samra Graban | Paul Marty | Allen Romano | Micah Vandegrift	Florida State University | Florida State University | Florida State University | NC State University	Introduction: Questioning Collaboration, Labor, and Visibility in Digital Humanities Research	000081	000388	000118	000107	000300	000408	000204	000443	000600	000654	https://digitalhumanities.org/dhq/vol/13/2/000416/000416.html
000417	2019	Matthew Kelly	University of Texas, Tyler	Interlude: Gaining Access, Gaming Access: Balancing Internal and External Support For Interactive Digital Projects	000480	000613	000720	000086	000395	000152	000473	000175	000299	000113	https://digitalhumanities.org/dhq/vol/13/2/000417/000417.html
000418	2019	Hélène Huet | Suzan Alteri | Laurie N. Taylor	University of Florida | University of Florida | University of Florida	Manifesto: A Life on the Hyphen: Balancing Identities as Librarians, Scholars, and Digital Practitioners	000349	000091	000575	000197	000300	000595	000609	000094	000647	000689	https://digitalhumanities.org/dhq/vol/13/2/000418/000418.html
000419	2019	Courtney Rivard | Taylor Arnold | Lauren Tilton	University of North Carolina, Chapel Hill | University of Richmond | University of Richmond	Building Pedagogy into Project Development: Making Data Construction Visible in Digital Projects	000317	000388	000609	000717	000472	000563	000412	000107	000238	000131	https://digitalhumanities.org/dhq/vol/13/2/000419/000419.html
000420	2019	Kathleen Kasten-Mutkus | Laura Costello | Darren Chase	Stony Brook University | Rutgers University | SUNY Oneonta	Raising Visibility in the Digital Humanities Landscape: Academic Engagement and the Question of the Library’s Role	000582	000323	000594	000623	000598	000486	000336	000731	000050	000052	https://digitalhumanities.org/dhq/vol/13/2/000420/000420.html
000421	2019	Dawn Opel | Michael Simeone	Michigan State University | Arizona State University	The Invisible Work of the Digital Humanities Lab: Preparing Graduate Students for Emergent Intellectual and Professional Work	000696	000162	000507	000524	000530	000388	000213	000402	000262	000062	https://digitalhumanities.org/dhq/vol/13/2/000421/000421.html
000422	2019	Dr. Jeanie Austin	San Francisco Public Library	Affective Absence: Risks in the Institutionalization of the FemTechNet Archive	000164	000446	000134	000339	000388	000464	000416	000122	000300	000604	https://digitalhumanities.org/dhq/vol/13/2/000422/000422.html
000423	2019	Melinda Weinstein | Edward Voss | David Soll	Lawrence Technological University | University of Iowa | University of Iowa	Dendrography and Art History: a computer-assisted analysis of Cézanne’s Bathers.	000213	000703	000177	000259	000507	000653	000212	000522	000402	000154	https://digitalhumanities.org/dhq/vol/13/3/000423/000423.html
000424	2024	Hilary Havens | Eliza Alexander Wilcox | Meredith L. Hale | Jamie Kramer	University of Tennessee, Knoxville | University of Tennessee, Knoxville | University of Tennessee, Knoxville | University of Tennessee, Knoxville	From Archive to Database: Using Crowdsourcing, TEI, and Collaborative Labor to Construct the Maria Edgeworth Letters Project	000510	000529	000034	000310	000493	000601	000676	000496	000436	000010	https://digitalhumanities.org/dhq/vol/18/2/000424/000424.html
000425	2019	Amelia Chesley	Northwestern State University of Louisiana	The In/Visible, In/Audible Labor of Digitizing the Public Domain	000255	000388	000609	000582	000713	000238	000093	000706	000600	000317	https://digitalhumanities.org/dhq/vol/13/2/000425/000425.html
000426	2019	Adam James Bradley | Victor Sawal | Sheelagh Carpendale | Christopher Collins	Ontario Tech University | Ontario Tech University | University of Calgary | Ontario Tech University	Textension: Digitally Augmenting Document Spaces in Analog Texts	000217	000124	000239	000044	000434	000552	000233	000264	000060	000621	https://digitalhumanities.org/dhq/vol/13/3/000426/000426.html
000427	2019	Kelly Baker Josephs	York College and The Graduate Center, City University of New York	DH Moments, Caribbean Considerations: On Reaction, Response, and Relevance in the Digital Humanities	000203	000143	000670	000471	000564	000061	000182	000674	000002	000535	https://digitalhumanities.org/dhq/vol/13/3/000427/000427.html
000428	2019	Cait Coker | Kate Ozment	University of Illinois at Urbana-Champaign | California State Polytechnic University, Pomona	Building the Women in Book History Bibliography, or Digital Enumerative Bibliography as Preservation of Feminist Labor.	000092	000435	000732	000029	000197	000675	000389	000545	000033	000223	https://digitalhumanities.org/dhq/vol/13/3/000428/000428.html
000429	2019	Cara Marta Messina	Northeastern University	These Violent Delights: A Review of Timothy J. Welsh’s Mixed Realism: Videogames and the Violence of Fiction	000023	000032	000108	000687	000582	000326	000425	000356	000644	000187	https://digitalhumanities.org/dhq/vol/13/3/000429/000429.html
000430	2019	Desmond Schmidt	Charles Harpur Critical Archive	A Model of Versions and Layers	000493	000057	000310	000162	000424	000654	000510	000610	000436	000259	https://digitalhumanities.org/dhq/vol/13/3/000430/000430.html
000431	2019	Christoph Aurnhammer | Iris Cuppen | Inge van de Ven | Menno van Zaanen	Department of Language Sciene and Technology, Saarland University | Bakken & Bæck | Tilburg School of Humanities and Digital Sciences | South African Centre for Digital Language Resources, North-West University, Potchefstroom, South Africa	Manual Annotation of Unsupervised Models: Close and Distant Reading of Politics on Reddit	000123	000319	000060	000067	000598	000108	000582	000303	000693	000030	https://digitalhumanities.org/dhq/vol/13/3/000431/000431.html
000432	2024	Himadri Agarwal	University of Maryland	Gamer Trouble: A Review	000724	000129	000637	000579	000535	000670	000013	000078	000152	000303	https://digitalhumanities.org/dhq/vol/18/1/000432/000432.html
000433	2019	Steven Braun	Northeastern University	Cosmopolitanism, Japaneseness, and Video Game Studies: A Review of Mia Consalvo's Atari to Zelda: Japan's Videogames in Global Contexts	000342	000223	000082	000425	000027	000469	000238	000706	000687	000336	https://digitalhumanities.org/dhq/vol/13/4/000433/000433.html
000434	2019	Peter Broadwell | Jack W. Chen | David Shepard	Center for Interdisciplinary Research, Stanford University | University of Virginia | Scholarly Innovation Lab, UCLA	Reading the Quan Tang shi: Literary History, Topic Modeling, Divergence Measures	000060	000264	000381	000204	000582	000341	000662	000523	000358	000648	https://digitalhumanities.org/dhq/vol/13/4/000434/000434.html
000435	2019	Samantha Blickhan	Zooniverse & Adler Planetarium	Creating a User Manual for Healthy Crowd Engagement: A Review of Mark Hedges and Stuart Dunn's Academic Crowdsourcing in the Humanities: Crowds, Communities and Co-production	000623	000272	000198	000440	000675	000661	000197	000274	000557	000184	https://digitalhumanities.org/dhq/vol/13/4/000435/000435.html
000436	2019	Andrew Ravenscroft | Colin Allen	Cass School of Education and Communities, University of East London, UK | History and Philosophy of Science, University of Pittsburgh, USA; Philosophy, Xi’an Jiaotong University, Xi’an, China	Finding and Interpreting Arguments: An Important Challenge for Humanities Computing and Scholarly Practice	000139	000456	000671	000654	000424	000676	000274	000010	000574	000496	https://digitalhumanities.org/dhq/vol/13/4/000436/000436.html
000437	2020	Richard Snyder	Washington State University	Review of Sean Cubitt’s Finite Media: Environmental Implications of Digital Technologies	000525	000715	000556	000264	000584	000085	000600	000107	000230	000204	https://digitalhumanities.org/dhq/vol/14/4/000437/000437.html
000438	2019	Samuel J. Huskey | Jeffrey C. Witt	University of Oklahoma | Loyola University Maryland	Decoupling Quality Control and Publication: The Digital Latin Library and the Traveling Imprimatur.	000574	000424	000601	000619	000647	000654	000496	000176	000436	000676	https://digitalhumanities.org/dhq/vol/13/4/000438/000438.html
000439	2019	Nathan Sullivan	Texas A&M University-Central Texas	Persuasive Physical Computing: A Review of David M. Rieder’s Suasive Iterations: Rhetoric, Writing, & Physical Computing	000356	000600	000388	000443	000654	000252	000023	000003	000582	000317	https://digitalhumanities.org/dhq/vol/13/4/000439/000439.html
000440	2019	Peter Meindertsma	Department of Language Technology - Computational Linguistics, University of Groningen, Netherlands	Changes in Lyrical and Hit Diversity of Popular U.S. Songs 1956-2016	000530	000703	000696	000296	000179	000435	000507	000494	000077	000388	https://digitalhumanities.org/dhq/vol/13/4/000440/000440.html
000441	2019	Jessica Wagner Webster	Baruch College, City University of New York	Digital Collaborations: A Survey Analysis of Digital Humanities Partnerships Between Librarians and Other Academics	000507	000565	000241	000582	000197	000213	000196	000734	000338	000388	https://digitalhumanities.org/dhq/vol/13/4/000441/000441.html
000442	2020	Gila Prebor | Maayan Zhitomirsky-Geffet | Isaac Miller	Department of Information Science Bar-Ilan University, Ramat Gan, 52900, Israel | Department of Information Science Bar-Ilan University, Ramat Gan, 52900, Israel | Department of Information Science Bar-Ilan University, Ramat Gan, 52900, Israel	A multi-dimensional ontology-based analysis of the Censorship of Hebrew Manuscripts	000316	000265	000388	000059	000550	000081	000041	000555	000508	000588	https://digitalhumanities.org/dhq/vol/14/1/000442/000442.html
000443	2020	Melinda A. Cro | Sara K. Kearns	Kansas State University | Kansas State University	Developing a Process-Oriented, Inclusive Pedagogy: At the Intersection of Digital Humanities, Second Language Acquisition, and New Literacies	000388	000118	000081	000204	000416	000654	000408	000647	000107	000300	https://digitalhumanities.org/dhq/vol/14/1/000443/000443.html
000444	2020	Kevin Chovanec	Christian Brothers University	Episodic Theater and the Digital Text: Editing the Traveling Players’ Fortunatus	000587	000168	000406	000122	000604	000198	000174	000352	000511	000300	https://digitalhumanities.org/dhq/vol/14/1/000444/000444.html
000445	2020	Melvin Wevers | Jianbo Gao | Kirstoffer L. Nielbo	Digital Humanities Lab, KNAW Humanities Cluster, Netherlands | Center for Geodata and Analysis, Faculty of Geographical Science, Beijing Normal University, Beijing, China | Center for Humanities Computing Aarhus, Aarhus University, Denmark	Tracking the Consumption Junction: Temporal Dependencies between Articles and Advertisements in Dutch Newspapers	000274	000134	000078	000162	000604	000694	000654	000454	000496	000436	https://digitalhumanities.org/dhq/vol/14/2/000445/000445.html
000446	2020	Brian M. Watson	Indiana University — Bloomington	Rogue Performances: A Review of Abigail De Kosnik’s Rogue Archives: Digital Cultural Memory and Media Fandom	000464	000529	000422	000274	000372	000366	000525	000604	000595	000288	https://digitalhumanities.org/dhq/vol/14/1/000446/000446.html
000447	2020	Marcello Vitali-Rosati | Servanne Monjour | Joana Casenave | Elsa Bouchard | Margot Mellet	University of Montreal | University of Montreal | University of Montreal | University of Montreal | University of Montreal	Editorializing the Greek Anthology: The palatin manuscript as a collective imaginary	000204	000505	000311	000243	000282	000012	000600	000701	000408	000715	https://digitalhumanities.org/dhq/vol/14/1/000447/000447.html
000448	2020	Sharon Block	UC-Irvine	Erasure, Misrepresentation and Confusion: Investigating JSTOR Topics on Women’s and Race Histories	000379	000387	000263	000619	000251	000227	000618	000438	000117	000383	https://digitalhumanities.org/dhq/vol/14/1/000448/000448.html
000449	2020	Anna Bellotto	University of Vienna	Medieval manuscript descriptions and the Semantic Web: analysing the impact of CIDOC CRM on Italian codicological-paleographical data	000183	000238	000406	000609	000428	000384	000388	000256	000335	000419	https://digitalhumanities.org/dhq/vol/14/1/000449/000449.html
000450	2020	Elizabeth Callaway | Jeffrey Turner | Heather Stone | Adam Halstrom	University of Utah | University of Utah | TETON Sports | University of Utah	The Push and Pull of Digital Humanities: Topic Modeling the What is digital humanities? Genre	000353	000335	000183	000037	000267	000661	000138	000058	000269	000079	https://digitalhumanities.org/dhq/vol/14/1/000450/000450.html
000451	2020	Christoph Wick | Christian Reul | Frank Puppe	Universität Würzburg, Chair of Computer Science VI | Centre for Philology and Digitality; University of Würzburg | Universität Würzburg, Chair of Computer Science VI	Calamari − A High-Performance Tensorflow-based Deep Learning Package for Optical Character Recognition	000143	000670	000182	000564	000427	000059	000654	000204	000637	000535	https://digitalhumanities.org/dhq/vol/14/2/000451/000451.html
000452	2020	Sarita Albagli | Hesley Py | Allan Yu Iwama	Instituto Brasileiro de Informação em Ciência e Tecnologia (IBICT) | Instituto Brasileiro de Geografia e Estatística (IBGE) | Universidad de Los Lagos - Centro de Estudios del Desarrollo Regional y Políticas Públicas (CEDER)	Geovisualização de dados e ciência aberta e cidadã - a experiência da Plataforma LindaGeo	000103	000484	000623	000683	000603	000533	000238	000015	000155	000052	https://digitalhumanities.org/dhq/vol/14/2/000452/000452.html
000453	2020	Cláudio José Silva Ribeiro | Suemi Higuchi | Luis Antonio Coelho Ferla	Universidade Federal do Estado do Rio de Janeiro — Unirio | Fundação Getulio Vargas | Universidade Federal de São Paulo	Aproximações ao cenário das humanidades digitais no Brasil	000510	000654	000606	000424	000436	000031	000647	000352	000574	000680	https://digitalhumanities.org/dhq/vol/14/2/000453/000453.html
000454	2020	Barbara McGillivray | Thierry Poibeau | Pablo Ruiz Fabo	The Alan Turing Institute and University of Cambridge | CNRS / Ecole normale supérieure — PSL/ Université Sorbonne nouvelle | Laboratoire LiLPa, Université de Strasbourg	Digital Humanities and Natural Language Processing: Je t’aime... Moi non plus	000067	000143	000374	000696	000564	000380	000078	000348	000670	000445	https://digitalhumanities.org/dhq/vol/14/2/000454/000454.html
000455	2020	Paul A. Broyles	North Carolina State University	Digital Editions and Version Numbering	000300	000667	000388	000252	000185	000065	000230	000416	000443	000527	https://digitalhumanities.org/dhq/vol/14/2/000455/000455.html
000456	2020	Geoffrey Rockwell | Stéfan Sinclair	University of Alberta | McGill University	Tremendous Mechanical Labor: Father Busa’s Algorithm	000436	000274	000503	000162	000516	000654	000134	000606	000227	000424	https://digitalhumanities.org/dhq/vol/14/3/000456/000456.html
000457	2020	Maria Clara Paixão de Sousa	Universidade de São Paulo	Ler a prosa do mundo hoje	000416	000252	000019	000388	000661	000081	000612	000038	000248	000118	https://digitalhumanities.org/dhq/vol/14/2/000457/000457.html
000458	2020	Patricia Ferreira-Lopes	Escuela Técnica Superior de Arquitectura de la Universidad de Sevilla	Avanços no estudo das redes de itinerários da Península Ibérica no século XVI. Aplicando os SIGH para estudar a história da arquitetura	000697	000390	000216	000594	000237	000239	000506	000335	000318	000252	https://digitalhumanities.org/dhq/vol/14/2/000458/000458.html
000459	2020	Luís Corujo | Jorge Revez | Carlos Guardado da Silva	Universidade de Lisboa, Faculdade de Letras, Centro de Estudos Clássicos | Universidade de Lisboa, Faculdade de Letras, Centro de Estudos Clássicos | Universidade de Lisboa, Faculdade de Letras, Centro de Estudos Clássicos	Curadoria Digital e Custos – Exploração de abordagens e perceções	000460	000402	000522	000696	000507	000421	000604	000182	000024	000363	https://digitalhumanities.org/dhq/vol/14/2/000459/000459.html
000460	2020	Luis Ferla | Cecily Raynor	Universidade Federal de São Paulo | Universidade McGill	Apresentação - Edição especial da DHQ em português	000459	000363	000352	000471	000092	000029	000268	000182	000522	000696	https://digitalhumanities.org/dhq/vol/14/2/000460/000460.html
000461	2020	John Shanahan | Robin Burke | Ana Lučić	DePaul University | University of Colorado — Boulder | Beckman Institute, University of Illinois	Reading Chicago Reading: Quantitative Analysis of a Repeating Literary Program	000656	000611	000570	000674	000421	000660	000212	000600	000213	000038	https://digitalhumanities.org/dhq/vol/14/2/000461/000461.html
000462	2020	S.L. Ziegler	Louisiana State University Libraries	Open Data in Cultural Heritage Institutions: Can We Be Better Than Data Brokers?	000126	000172	000720	000113	000480	000630	000613	000674	000180	000002	https://digitalhumanities.org/dhq/vol/14/2/000462/000462.html
000463	2020	Jo Guldi	Southern Methodist University	Scholarly Infrastructure as Critical Argument: Nine principles in a preliminary survey of the bibliographic and critical values expressed by scholarly web-portals for visualizing data	000075	000009	000213	000674	000571	000653	000338	000212	000507	000196	https://digitalhumanities.org/dhq/vol/14/3/000463/000463.html
000464	2020	Mila Oiva	University of Turku (Finland)	The Chili and Honey of Digital Humanities Research:The Facilitation of the Interdisciplinary Transfer of Knowledge in Digital Humanities Centers	000446	000529	000298	000641	000089	000595	000564	000165	000288	000274	https://digitalhumanities.org/dhq/vol/14/3/000464/000464.html
000465	2020	James W. Malazita | Ezra J. Teboul | Hined Rafeh	Rensselaer Polytechnic Institute | Rensselaer Polytechnic Institute | Rensselaer Polytechnic Institute	Digital Humanities as Epistemic Cultures: How DH Labs Make Knowledge, Objects, and Subjects	000582	000507	000093	000223	000565	000177	000370	000435	000623	000212	https://digitalhumanities.org/dhq/vol/14/3/000465/000465.html
000466	2020	Urszula Pawlicka-Deger	Aalto University	The Laboratory Turn: Exploring Discourses, Landscapes, and Models of Humanities Labs	000197	000732	000490	000198	000091	000201	000131	000708	000033	000609	https://digitalhumanities.org/dhq/vol/14/3/000466/000466.html
000467	2020	Maria J. Ferreira dos Santos	Department of Geography, University of Zurich	Reconstruir histórias da conservação da natureza na Califórnia: 1850 – 2010	000216	000062	000172	000343	000109	000560	000471	000042	000203	000649	https://digitalhumanities.org/dhq/vol/14/2/000467/000467.html
000468	2020	Aleksandra Kil	University of Wrocław (Poland)	Excavating Infrastructure in the Analog Humanities’ Lab: An Analysis of Claude Lévi-Strauss’s Laboratoire d’anthropologie sociale	000308	000168	000102	000186	000661	000532	000076	000183	000154	000034	https://digitalhumanities.org/dhq/vol/14/3/000468/000468.html
000469	2020	Ana Jofre | Vincent Berardi | Kathleen P.J. Brennan | Aisha Cornejo | Carl Bennett | John Harlan	SUNY Polytechnic | Chapman University | University of Queensland | Chapman University | SUNY Polytechnic | SUNY Polytechnic	Crowdsourcing Image Extraction and Annotation: Software Development and Case Study	000223	000551	000342	000582	000687	000326	000433	000336	000675	000350	https://digitalhumanities.org/dhq/vol/14/2/000469/000469.html
000470	2020	Rebekah Cummings | David S. Roh | Elizabeth Callaway	University of Utah | University of Utah | University of Utah	Organic and Locally Sourced: Growing a Digital Humanities Lab with an Eye Towards Sustainability	000311	000600	000505	000701	000715	000204	000443	000447	000085	000693	https://digitalhumanities.org/dhq/vol/14/3/000470/000470.html
000471	2020	Shanmugapriya T | Nirmala Menon	Indian Institute of Technology | Indian Institute of Technology	Infrastructure and Social Interaction: Situated Research Practices in Digital Humanities in India	000427	000092	000062	000083	000674	000635	000216	000711	000352	000002	https://digitalhumanities.org/dhq/vol/14/3/000471/000471.html
000472	2020	Andreas Fickers | Tim van der Heijden	University of Luxembourg | University of Luxembourg	Inside the Trading Zone: Thinkering in a Digital History Lab	000492	000705	000522	000419	000674	000167	000259	000296	000490	000703	https://digitalhumanities.org/dhq/vol/14/3/000472/000472.html
000473	2020	Kathi Inman Berens | Abbey Gaterud | Rachel Noorda	Portland State University | Chemeketa Community College | Portland State University	Ooligan Press: Building and Sustaining a Feminist Digital Humanities Lab at a R-2	000497	000391	000312	000399	000696	000454	000204	000421	000593	000341	https://digitalhumanities.org/dhq/vol/14/3/000473/000473.html
000474	2020	Lawrence Evalyn | C. E. M. Henderson | Julia King | Jessica Lockhart | Laura Mitchell | Suzanne Conklin Akbari	University of Toronto | University of Toronto’s Centre for Medieval Studies | University of Bergen, Norway | University of Toronto, Mississauga | St. Thomas More College, University of Saskatchewan | Institute for Advanced Study	One Loveheart at a Time: The Language of Emoji and the Building of Affective Community in the Digital Medieval Studies Environment	000553	000727	000568	000124	000217	000320	000555	000020	000098	000552	https://digitalhumanities.org/dhq/vol/14/3/000474/000474.html
000475	2020	John Douglas Bradley	King's Digital Lab, King's College London	A Prosopography as Linked Open Data: Some Implications from DPRR	000245	000112	000731	000403	000048	000482	000659	000321	000049	000329	https://digitalhumanities.org/dhq/vol/14/2/000475/000475.html
000476	2020	Clarisse Bardiot	Université Polytechnique Hauts-de-France	Theatre analytics: developing software for theatre research	000627	000369	000071	000724	000427	000703	000154	000259	000332	000559	https://digitalhumanities.org/dhq/vol/14/3/000476/000476.html
