				Benito Juárez, a liberal, was reelected to the presidency. With minimal
				financial resources, he decided to suspend the payment of debts and interests to
				Britain, Spain, and France.
			According to Josefina Zoraida Vázquez (2007), monarchists and conservatives living
				in Europe took advantage of this decision and proposed to Napoleon III the
				establishment of a Mexican monarchy. The idea that an Emperor could put an end
				to the turmoil was extensive among Mexican liberals and conservatives, as Duncan
				(1996) has pointed out, and with that support, the emperor of France saw the
				opportunity to extend his influence over America and stop the growing power of
				the United States. 
			On October 31, 1861, summoned by France, the three countries signed a treaty to
				block Mexico's ports on the Gulf of Mexico to pressure payment of the debt.
				After negotiations, Britain and Spain accepted new terms, but France refused and
				decided to invade Mexico. 
			After a year of confrontations, the invaders took the capital. Juárez's government
				was exiled but continued a guerrilla-style confrontation all over the country.
				Two years later, on April 10, 1864, Maximilian of Habsburg –brother of the
				Austrian emperor Franz Joseph I and married to Charlotte of Belgium, daughter of
				King Leopold–, accepted the Mexican throne and traveled to the country.
			In the last months of 1865, circumstances changed. The end of the Civil War in the
				United States opened the doors to new credits to Juárez, which helped fortify
				his army. At the same time, the French army abandoned Mexico, and the Maximilian
				government went bankrupt and started losing battles and territory.
			In May 1867, Maximilian was captured –along with commanders Miguel Miramón and
				Tomás Mejía– by the Republican Army Commanded by Mariano Escobedo in the City of
				Querétaro in central México. Juárez and his Foreign Affairs secretary, Sebastian
				Lerdo de Tejada, resisted international pressure to exile Maximilian back to
				Europe in the following month. After a short trial, on June 19, 1867, Maximilian
				was executed at the Cerro de las Campanas, Querétaro, along with the last
				remaining commanders of the conservative army (Vanderwood 2010, 367-8). This
				execution resulted in an abundant flow of news analyzed in this article. 

			Corpora description 
			Our corpus For a complete access to our corpus as a CVS file see https://zenodo.org/record/3451482 .
					All newspaper titles, dates, news items and cities can be consulted
					there. was obtained by searching Maximilian and Death in
				digitized European, Mexican, and United States newspaper collections (on the
				nature of these collections, see ). The US papers
				originated from Chronicling America, maintained by the Library of Congress, the
				Mexican papers from Hemeroteca Nacional Digital de México. For the
				German-language press, we drew on the Europeana dataset, which includes
				newspapers from Germany (Bayerische Staatsbibliothek, Hamburg State Library and
				Teßmann Library) and Austria (Österreichische Nationalbibliothek). In order to
				work with the German-language corpus, we automatically extracted the newspapers'
				publication city and further divided the corpus into two regional categories:
				German and Austrian, resulting in a final corpus of 1,382 news stories published
				between the 5th and 20th of July 1867. Although Maximilian's execution took
				place two weeks earlier, on June 19, 1867, the news did not break until later
				because of the control of the Juarez's army over the telegram around Queretaro
				and the flow of the news from there . 
			Neither the size of the corpora nor the OCR (Optical Character Recognition)
				quality was the same for all subcorpora. Cultural, political, and economic
				differences in each region affected the number of newspapers circulating. Mexico
				was going through a political crisis, and there was much control over the press.
				On the contrary, the United States had a lot of local newspapers. These
				differences result in an imbalance in news coverage, and therefore in the
				regional corpora. The US news occupies as much as 53.1% of the news coverage in
				the whole dataset. The proportion of the Austrian subcorpus is 12.6%, the German
				one 32.5 % and the Mexican one only 1.8 %.
			In addition to the imbalance of digitized contents, another common obstacle is the
				quality of the original OCR from each newspaper library (on the problem of OCR
				noise, see ). Each nation establishes its
				newspaper digitization methodology, determining the quality and how and what can
				be extracted from each source. The OCR processes have been different, including
				the scanning practices and OCR software and the quality of the original
				newspapers, the objects of scanning. In most cases, the scanning has been done
				from microfilm, not from paper, and the original typeset, characters, and font
				sizes cause variation in the quality of OCR.
			As a part of the Oceanic Exchanges Project, we decided to work with the OCR from
				each library without cleaning it. According to Beals and Bell (2020), the
				Oceanic Exchanges corpus OCR quality ranges between 60-85%, but it varies within
				each country's corpora. Nonetheless, as Ryan Cordell pointed out, methods such
				as text mining rely not on the nineteenth-century newspapers themselves, but on
				those newspapers as a remediated by mass digitization, a phrase that shorthands
				elaborate systems of scholarship, preservation, bureaucracy, human labor,
				machine processes, and economics . 
			However, following this path, we faced two challenges: one practical and one
				human. The practical challenge was that the US and Mexican subcorpora had poor
				OCR quality compared to the Austrian and German. The human challenge was that as
				an international team, participants from different countries have different
				scholarship cultures. The Mexican team, for example, was not familiar with
				working with dirty OCR and, because the corpus was not large, decided to
				transcribe all of their news items.
			We decided to work with the Mexican corpus as it was prepared by the Mexican team,
				respecting its work and effort. In the case of the US subcorpus, the automatic
				extraction included everything on the page, and there were no breaks between
				news stories and columns –like in the German and Austrian corpus. The raw data
				included the news item about Maximilian's death and any other news stories on
				the page, making it hard to work with. Since there were thousands of hits, we
				narrowed the information down through an automated process, i.e, filtering
				chunks of surrounding text (windows of words to the right and to the left) were
				Maximilian is mentioned. This eliminated most of the unwanted information,
				although it was a superficial strategy prone to some noise. As we assume
				newspapers are remediated by mass digitization, we also assume that our corpus
				expresses how digital humanities are produced in global teams that must manage
				cultural and technological differences. Finally, Table 1 shows the size of the
				text corpora (in terms of number of words) that we used for our analysis.
			
				Corpora size
				
					Corpus
					Tokens
					Types (unique words)
				
				
					Austria (German)
					154012
					25590
				
				
					Germany (German)
					68763
					14495
				
				
					Mexico (Spanish)
					20673
					4022
				
				
					US (English)
					273115
					33773
				
			 
			

			Methodology 
			We employed several methodologies to study the sentiments and emotions in news
				stories that circulated in the press after the execution of Maximilian I, the
				Mexican emperor. First, we used existing digital tools that draw on NLP, a
				multidisciplinary field aiming to automatically process large amounts of natural
				language data, and we performed qualitative analysis of the automatically
				extracted named entities (discussed below). After this process, we analyzed the
				emotional contents of the corpora by drawing on such automatic NLP tools. In
				recent years, sentiment analysis has been applied to extensive collections of
				news, online product reviews, and other types of corpora. However, little
				attention has been paid to historical news documents .
				Few works have applied sentiment analysis to drama plays, literary texts, and
				other types of historical sources   .
			In our case, we used automatic tools based on machine learning techniques to
				detect named entities and estimate a text's polarity. Thus, these systems are
				not based on explicit rules for each language; instead, they rely on statistical
				methods trained in large amounts of data. Particularly, we used Google Cloud 
				Natural Language API,
				Python programming and the NLTK toolkit to
				pre-process the documents and extract information. 
			Our initial point of departure was to extract general statistics to explore the
				word frequency distributions in each subcorpus. This provided a general overview
				of the relevant terms in each region. It is essential to mention that the
				corpora were pre-processed, i.e., we tokenized it and filtered the stopwords
				that do not carry semantic content (prepositions, determiners, conjunctions,
				function words). We then used Named Entity Recognition (NER), Natural Language
				Processing (NLP) technology that automatically identifies words (or sequence of
				words) that belong to specific categories, i.e., abstract or physical entities
				denote proper names. Previously, these tools have been used to analyze
				nineteenth-century newspapers, but never in tandem to study news stories'
				underlying sentiments and emotions. For example, some international projects are
				using NLP to study big data corpora, as well as developing analytical and
				visualization tools, like the Media Monitoring of the Past (2020) and the
				NewsEye (2020) projects, as well as Gale's Digital Scholar Lab (2020), which
				offers several NLP tools for researchers.
			There is a growing body of knowledge about the use of Named Entity Recognition
				(NER) to analyze newspaper collections   . Likewise, there is an interest in
				identifying and making more robust computerized tools for historical newspapers
				analysis  .
			There are several approaches for performing NER tasks. In our case, we
				automatically identified the following entities in the documents: person,
				location, organization, event, consumer good, and others (using Google Cloud
				Natural Language API). We extracted named entities from the subcorpora of
				Austria, Mexico, Germany, USA. Once we automatically identified named entities
				for each subcorpus, we performed a manual selection of entities. This selection
				was based on three criteria: 1) frequency of the entity, 2) the entity appears
				in at least two regions, 3) it has historical significance –understood as it
				references an important event, person, location, or organization in the shooting
				of Maximilian. 
			We identified the reduced set as "entities of interest." It was helpful to make a
				contrastive analysis across subcorpora, i.e., the different approaches to
				specific events, persons, locations, or organizations., depending on the
				country.
			To facilitate the analysis of these entities of interest, we extracted contexts
				for each entity in the text. We defined context as a window of 20 words to the
				left and the right of each entity (fixed size), as seen in Table 2. Moreover, we
				extracted a list of words that appear in similar contexts to each entity of
				interest using NLP techniques and the NLTK toolkit. Then, Google Translate API
				was used to automatically translate the extracted contexts into English. Since
				we were a multilingual team and we worked with a corpus in several languages, we
				chose English as the lingua franca to communicate and work. Early on, we decided
				to translate all the news stories into English, adding certain complications to
				the analysis, which were controlled but never entirely eliminated.
			
				An example of an named entity of interest (“execution”) in the Mexican
					subcorpus
				
					City/Region
					Newspaper
					Date
					Original Context
					Translated Context
				
				
					Ciudad de México, México
					Monitor Republicano
					05 July, 1867
					e militar y cumplido el plazo , fueron sacados los reos al patíbulo ;
						al llegar al lugar de la ejecución , se contuvo por orden del
						Supremo_Gobierno , que prorrogó el plazo por otros tres días . El
						1
					and military and met the deadline, the prisoners were taken to the
						gallows; to get to the place of execution, it was held by order of
						Supremo_Gobierno, which extended the deadline for another three days.
						The 1
				
			 
			
			Finally, we ran an Automatic Sentiment Analyzer on the news of each corpus.
				Automatic sentiment analysis is the task of identifying and quantifying the
				polarity of an opinion expressed in a written text, e.g., positive or negative.
				This is done employing NLP and text mining techniques  . 
			The automatic sentiment analysis provided a negative, positive or neutral
				sentimental score for the newspaper publications. This allowed us to determine
				if there were underlying differences between regions.Since we are using models
				already trained by Google Cloud Natural Language API, no external dictionaries
				of setiment/polarity words are needed to perform this task.
				We performed a qualitative content analysis  to identify
				attitudes, beliefs, wishes, values, and interest to understand the sentiments
				and emotions underlying the corpus' news stories and identify geographical
				differences. We extracted the textual contexts for the named entities for each
				region. Each entity was analyzed, and main sentiments and emotions were
				pinpointed by identifying words that carried emotional content, such as
				disgust, horror, revulsion for the entity execution. This produced an
				organic identification of sentiment categories in the new stories selected by
				region, which allowed us to compare and contrast, thus understanding how
				Maximilian's death was perceived.
			It is worth mentioning that the used automatic tools are not explicitly adapted to
				specific domains such as historical news documents. However, these statistical
				methods can cope, to some extent, with language variation and diachrony. This
				means that they do not rely on fixed lexicons and rules. Instead, they focus on
				different features of the text to predict how likely it is that a token is a
				maned entity, e.g., the structure of the sentence, distributional semantics of
				the words, and training with millions of examples before. Due to this, our
				methodology does not entirely rely on the automatic tool's output, but it is
				complemented with a fine-grained qualitative analysis. 

			Results
			This section discusses the results obtained using statistical distributions, NER
				tools, content analysis, and automated sentiment analysis The code for
					processing the data and the results can be consulted at
					https://github.com/ximenina/OcEx_Maximilian. 
			
				
					Word clouds with the most frequent words (translated). Austria (top),
						Mexico (bottom)
					
					
					Two word clouds with blue, green, and purple text. The largest words in the Austria cloud are the works emperor, maximilian, and mexico while the largest words in the mexico cloud are maximiliano and mexico
				
				
	
			We started by obtaining word frequency distributions for each region. Function
				words were automatically eliminated to work only with content-filled items. Just
				for the sake of illustration, Figure 1 shows word clouds with the most frequent
				words in Austria’s and Mexico’s corpora. 
			Going into more detail, Figure 2 displays the relative frequency of the top 10
				most frequent words per region. These plots show which concepts were the most
				used per region: maximilian, emperor, and mexico were at the top of all of
				the regions, of course — followed by items such as government and death.
				Since this is what the news reports were about, they are expected. 
			Nonetheless, the ones that are not repeated are also important to our study. For
				example, in Mexico's media, republic, president, and Queretaro –the city
				where Maximilian was apprehended and shot–, stand out, while emperor
				imperial, majesty, and paris france have more preponderance in the
				European press. In other words, this exposes a Eurocentric point of view: for
				the old continent, it was more important to refer to European cities and the
				idea of a Mexican Empire –since this was the power system held over there– while
				to Mexico’s press, Queretaro is an important city to the country, and the
				Republican president had just taken over. 
			Given we only show the top 10 words, some terms may appear in every regional media
				but without the same relevance. Some European newspapers did use words like
				republic, but they got ranked lower in frequency. Likewise, terms like
				emperor and empire are not ranked in the top 10 for Mexico's corpus but
				appear in lower frequency ranks, as seen in Figure 2.
			It is important to mention that the plots show relative frequencies to make them
				more easily comparable across corpora, i.e., each word count is divided by the
				total number of words in the current corpus. As mentioned, the data is
				unbalanced from the outset. The US material is abundant while other subcorpora
				are limited. 
			
			
				
					Word frequency distributions per subcorpora (top 10)
					
					
					
					
					Four bar charts with bars in mauve. The first chart is for Mexico, the second is Austria, the third is Germany, and the fourth is USA
				
			
			
			

			Named Entity Recognition Tools
			As we mentioned before, we used NER techniques for a more detailed analysis by
				identifying the significant entities in each subcorpus. Since NER techniques
				enlist all entities in the subcorpora, meaning thousands of results, we decided
				to only focus on the 100 most frequent entities. Figures 3, 4, 5 and 6 in the
				following section show the named entities frequency distribution for each
				region.
			 Although we revised the 100 most frequent entities, we only show the 30 most
				frequent entities on the plots for the sake of illustration. For complete
				results, see the repository.
			The range of absolute frequency values is larger in regions like Austria or
				Germany than in Mexico. This is due to the unbalanced nature of the corpora,
				i.e., the sociopolitical factors that impacted the amount of news produced in
				each country. 
			The automatic NER techniques faced some problems when dealing with this corpora.
				Sometimes, the algorithm detected non-content words that did not provide
				relevant information, although they belonged to a specific NER category, e.g.,
				sir, man, mister.
			The algorithm was also affected by the OCR errors, since in some cases, it could
				mislabel broken words, e.g., sp, gr, sch or m, as named entities,
				registered in all regions to some extent. However, these mislabelings did not
				constitute a major problem since they were not within the most frequent named
				entities.
			Moreover, orthographic variations also had an impact on the frequency
				distributions. For instance, we could find entities like Mexico or Maximilian
				written differently and with different frequencies associated.
			In the end, we tried to be careful with all these considerations. We eliminated
				errors and normalized the variations to take them as a single entity.
			Table 3 shows the selected entities of interest list for the content analysis
				from all the entities. In order to obtain this list, first, all the most
				frequent items per entity were contrasted between regions. Then, those that
				appeared in several regions or were of high historical significance were
				selected. 
			Although the entities were extracted in the original language, they were then
				translated into English. We extracted reduced lists of named entities for the
				Mexican, Austria, German subcorpora.
			
				Selected list named entities
				
					Entity
					Event
					Person
					Location
					Organization
				
				
					
					Execution
					President
					World
					Army
				
				
					
					Death
					Emperor
					City 
					Supreme Government
				
				
					
					Expedition
					Prince
					Republic
					
				
				
					
					
					Magnus
					Country
					
				
				
					
					
					French People
					
					
				
			 
			
			From these contexts, we found that there are many reprinted stories, especially in
				the regions of Austria and Germany. In other words, some articles reappeared in
				different newspapers, occurring both within and between regions. This points to
				the fact that there is a cultural resemblance among them, viewing Maximilian's
				shooting through a similar lens: a negative one in the European press. We found
				a similar situation in the United States newspaper. Table 4 shows an example of
				these repetitions. Meanwhile, in the Mexican press, this was not as common. This
				probably is the case because new information from far away was harder to get,
				and articles were reused.
			This implies that the emotions, at least in part, are a result of external
				factors. The newspaper's position is determined not just by an editorial
				decision but also by the need to fill space, lack of a correspondent, or the
				popularity of a particular text. This is also important to consider when
				analyzing the score from the automatic sentiment analysis because reprints will
				bias the results.
			
				Examples of reprints between newspapers of different regions
				
					City/Region
					Newspaper
					Date
					Original Context
					Translated Context
				
				
					Fürth, Germany
					Der Fortschritt (Der Fortschritt auf allen Gebieten des öffentlichen
						Lebens)
					
						06
						July, 1867 
					
					„ Der unglückliche Fürst , welcher von allen Mächten anerkannt war ,
						wollte nach dem Abzug der Franzosen noch einen äußerste Versuch wagen
						, seine Anhänger zu retten . Indem er sich in einer fast une
					"The unfortunate prince, who was recognized by all the powers, wanted
						to venture a supreme test after the withdrawal of the French to save
						his followers. By almost une in a
				
				
					Innsbruck, Austria
					Innsbrucker Nachrichten 
					
						08 July,1867
					
					. Der unglückliche Fürst , welcher von allen Mächten anerkannt war ,
						wollte nach dem Abzug der Franzosen noch einen äußersten Versuch wagen
						, seine Anhänger zu retten . Indem er sich in einer fast un
					, The unfortunate prince, who was recognized by all the powers,
						wanted to venture an extreme attempt after the withdrawal of the
						French to save his followers. By almost un in a
				
				
					Clarksville, TN, USA
					Clarksville Weekly Chronicle
					05 July,1867
					d to spar tbe life of Maximilian , but tb pressure from tbe Mexican
						leaders and people for bit execution wat to great that It would be
						almost impos sible to resis sending u 10 Aurope , out ine
						reques
				
				
					Charlotte, NC, USA
					The Western Democrat
					09 July,1867
					d to spar tbe life of Maximilian , but tb pressure from tbe Mexican
						leaders and people for bit execution wat to great that It would be
						almost impossible to resis sending u 10 Aurope , out ine reques
				
			 
			

			Content Analysis
			To continue the analysis from the reduced list of entities, we did a qualitative
				content analysis  to understand the sentimental underlying per
				subcorpora qualitatively. These items are essential content words in
				Maximilian's shooting and expose how each region considered the news story
				particularly. The study of the entities of interest showed two different points
				of view about Maximilian's shooting: the Mexican press tends towards neutrality
				with a bit of positivity, and the European and United States press inclines to a
				neutral-negative position. For examples of each entity of interest, see
				appendices 1A-1J.
			For the category "event," four words were the most predominant in the analysis.
				These either appeared in all or most of the regions or refer to key aspects of
				the situation. Figure 3 shows the distribution of these entities within each
				subcorpora. 
			
				
					Named entities (event) frequencies per subcorpora (top 30)
					
					
					
					
					Four bar charts with bars in mauve. The first chart is for Mexico, the second is Austria, the third is Germany, and the fourth is USA
				
			
			
			The word execution, for example, in the Mexican press, is used in terms of
				official governmental statements about the execution. Most of the published
				documents in Mexican newspapers are the telegrams sent between Mariano Escobedo,
				head of the military army in Queretaro, and Sebastian Lerdo de Tejada, Minister
				of State to President Juarez, in San Luis Potosi, discussing the procedure,
				trial, and shooting of Maximilian. We found few opinion pieces (op-ed) in the
				corpus, which leads us to think that there was governmental control of the
				press, not an unprecedented situation in Mexico. The situation is kept under
				control by publishing short, non-emotional telegrams, probably avoiding a more
				prominent international situation. After the breakthrough of telegram
				connections, international news events were often quickly reported through this
				technology that favored short notices: longer texts, with more emotional
				undertones and editorial considerations, came with a delay . 
			In the Austrian and German press, as well as in the United States newspapers,
				there is a clear negative sentiment towards the execution of Maximilian, and it
				is expressed through the use of adjectives such as disgust, horror,
				revulsion, regrettable, tremendous sensation, without mercy, shameful,
				pain, sadness, vigorously protested. For example, Regensburger Anzeiger in
				Germany wrote:
			Emperor Maximilian was handed his opponents in his sleep. The assassination of
				the Emperor Maximilian will excite general disgust. This infamous, arranged from
				Juarez (July 06, 1867). Original text: Kaiser Maximilian wurde seinen
					Gegnern im Schlafe überliefert . Die Ermordung des Kaisers Maximilian wird
					allgemeinen Abscheu erregen . Diese infame , von Juarez angeordnet
					(Regensburger Anzeiger, Germany, July 06, 1867).
			
			Similarly, outlets from the United States expressed a negative sentiment by
				describing the execution with words like denouncing crime against humanity,
				indignation, horror, brutal, infamous, question international law,
				compared to Louis XVI. In the Mexican press, the word death mainly refers to
				the death sentence in the published official telegrams. Sometimes, though, it
				exposed fake news from the time because they reported about Charlotte's death in
				Europe and Miramón succumbing to his war injuries. Both did not happen at the
				time, but they seem to help the official narrative emotionally.
			The German and Austrian press used death in different ways. Some reports exalt
				Maximilian's positive characteristics: honorable, good, noble, brave,
				amiable, chivalrous, prince. Others concentrate on blaming and finding out
				who was ultimately responsible for his death: Napoleon for abandoning him in
				Mexico or the United States for not stopping Juarez. The third type of news
				story was about European royals and dignitaries mourning. The US press paints
				his death as unfavorable by condemning it. The use of expedition and
				catastrophe (disaster) also alludes to sentiments. Expedition refers to
				England, Spain, and France's 1862 invasion of Mexico, which led to Maximilian's
				proclamation as emperor. German and Austrian newspapers, on the one hand,
				present some criticism towards the expedition, particularly towards France and
				Napoleon III. On the other, they call for an immediate new expedition to avenge
				the destiny of the Austrian Prince. The newspapers from the United States also
				use the term expedition to refer to the attack the European countries charged
				against Mexico but do not publish anything about a new expedition. 
			In a similar matter, catastrophe – meaning an emotional disaster, not a natural
				one– is a window into the sentimental biases of the press. While the Mexican
				Expedition was good, Maximilian's death is a Mexican Disaster in the Austrian
				and German corpora. In other words, for some of the European press, an
				expedition that cost thousands of lives the death of one person is a disaster,
				but the killing of thousands of Mexicans during the war is an expedition. As
				seen in the previous analysis of entities, language indicates the newspapers'
				point of view (see Appendix 1c and 1d).
			Meanwhile in the Mexican press, expedition and catastrophe were found only
				once but were depicted differently: the expedition is unfortunate, and the
				results of the expedition were catastrophic. In other words, Maximilian's death
				is not perceived as a disaster. The English, Spanish and French invasion was a
				military intervention to the Mexican press, which became historically known as
				the French Intervention (see appendix 1e).
			For the entity of person, the most notable names or political figures that
				constantly appear in the news are president, Maximilian, prince, Magnus, and
				French people. Once again, they are used differently depending on the regional
				context (see Figure 4).  
			
			
				
					Named entities (person) frequencies per subcorpora
					
					
					
					
					Four bar charts with bars in mauve. The first chart is for Austria, the second is Germany, the third is Mexico, and the fourth is USA
				
			
			
			
			In the Mexican and USA press, president refers to President Benito Juarez, while
				for the Austrian and German press, it mainly refers to the head of the
				legislative branches of European governments, for example, President Schneider
				of France's Corps Legislative; with very few allusions to President Juarez (see
				appendix 1f).  
			ness which will now come back to it was brought. (Stormy interruption.)
				President Schneider: The last words de «honorable gentleman JnleS Favre could be
				facing the whole country (Das Vaterland, Wien, July 13, 1867). Original
					language: heit gebracht wurde , welche « jetzt auf es zurückkommen wird .
					( Stürmische Unterbrechung. ) Die letzten Worte de « ehrenwerthen Herrn
					JnleS Favre könnten vor dem ganzen Lande (Das Vaterland, Wien, July 13,
					1867).
			
			Since Juarez won the war against Maximilian, being referred to as President is
				expected, as happened in the USA press. But the European press never mentions
				Juarez as president, showing how newspapers use the title as a way to accept or
				refuse his authority. This does not mean that there are no occurrences, but they
				are rare. 
			We found the opposite situation with the item emperor. While it is true that it
				is used in all regions, there are essential differences that contrast with the
				use of president. Primarily, emperor refers to Maximilian and Franz Joseph of
				Austria and Napoleon III of France. Nonetheless, in the Mexican press, it is
				used to refer mostily to Maximilian and is followed by negative descriptors,
				such as usurper: the use of appellatives reveals the emotional underlying of
				news stories (see appendix 1g). 
			A similar situation happens in the last three entities – prince, Magnus, and
				French people – (see appendix 1h). Prince, referring to Maximilian, uses
				unfortunate, noble, and brave adjectives in the German and Austrian
				papers. In the Mexican publications, he is alluded to as prince of Europe or,
				in some cases, as prisoner prince. For the rest of the newspapers, the word is
				not associated with anything directly linked to Maximilian's death. 
			Magnus was a central person to Maximilian's shooting because he was his lawyer
				during the trial. Many Mexican papers mentioned him because he was constantly
				talked about in governmental correspondence. He is also mentioned in other
				international newspapers because we detected a reprint of a letter he sent.
				Nonetheless, he does not appear among the first 100 frequently used person
				entities. 
			French People was an interesting case because it is mainly used in the
				German-language newspapers to assign blame for abandoning Maximilian in Mexico
				to his death. It is also used similarly in the USA. In Mexico, this term does
				not appear. Both the mentioning or lack of it helped understand the underlying
				sentiment in news publications in this entity. For example, Juarez! does not
				appear among the most frequent terms in European newspapers. The algorithm
				probably causes this due to an OCR problem: parts of his name can be read often,
				but often cut. If the materials were cleaned, Juarez would probably become more
				prominent. 
			World and city were the two most relevant location entities. Many cities are
				mentioned because they refer to the publishing place and important landmarks or
				battles, but allusions to Paris and Vienna were most common. In Mexico, the
				press refers to Queretaro constantly. The US papers mainly mention Mexico City.
				There were few references to the Cerro de la campana, where Maximilian was shot
				(figure 5).
			
			
				
					Named entities (location) frequencies per subcorpora
					
					
					
					
					Four bar charts with bars in mauve. The first chart is for Austria, the second is Germany, the third is Mexico, and the fourth is USA
				
			
			
			
			In the Mexican papers, the entity world is used to express that the world will
				understand or that the world mourns the death, but in the European press, the
				world is in terror, condemns, loathes, or claims it was a murder. Also,
				there was a distinction between the civilized world and the barbarians and
				between the old and new world. There are allusions to a shock to the civilized,
				Christian, and old-world in the USA. 
			Other entities as republic and country are persistent in some regions but not
				in others, although they appear in all the corpora (see appendix 1i). For
				example, republic is constantly alluded to in the Mexican press, especially
				the president, while this is rarely done in European material. The US press does
				acknowledge this form of government in Mexico. On the other hand, the country
				often does not appear in the Mexican newspapers, but it does in the Austrian
				next to words such as barbarians or misfortune. This antagonism helps create
				a negative sentiment towards Maximilian's death. Nonetheless, since his shooting
				was perceived as a positive moment in Mexico, the negative adjectives and points
				of view are not frequent. 
			of justice but an act of Mexican revenge and one that will be deprecated by the
				whole civilized world . We reprobate the attempt to establish a foreign empire
				in Mexico , but feel pity for the two c (The Evening Argus, Rock Island IL, July
				05, 1867)
			The last of the entities is organization (figure 6). In this category, two items
				stood up: army and Supreme government or government (see appendix 1j).
				Each region gave more prevalence to different armies: in the Mexican press, most
				mentions are about the Ejército del Norte, Marino Escobedo's North Division;
				for the German and Austrian press, most references are made to the French army
				abandoning Mexico and leaving Maximilian to his fate, while few mentions allude
				to Juarez's Liberal Army. Similarly, the Mexican press -and sometimes the US
				media-uses Supreme Government to write about Juarez's administration. .
				Meanwhile, in the European press, it primarily refers to the European
				governments.
			
			
				
					Named entities (organization) frequencies per subcorpora
					
					
					
					
					Four bar charts with bars in mauve. The first chart is for Austria, the second is Germany, the third is Mexico, and the fourth is USA
				
			
			
			
			Once more, the different use of words depending on the region shows a bias towards
				specific themes or sentiments. While in Mexico, Supreme Government appears
				many times since that is how they referred to Juarez's government. In Europe,
				these words allude to the governments of that continent and only sometimes to
				the Mexican one. The same thing happens with army. In both instances, it is
				clear that, for the Europeans, what matters tends to be local issues, while in
				Mexico, Juarez dealings tend to be exalted. 
			I Mejía.- 21 1861.- General Mariano Escobedo Citizens division, chief corps of
				Norte.- Queretaro. ( To be continue ) . OFFICER. DOCUMENTS. About the trial of
				archiduqu (El Monitor, Ciudad de México, July 06, 1867) Original text:
					yo 21 de 1861.- Mejía.- Ciudadanos general de división Mariano Escobedo ,
					en jefe del cuerpo de ejército del Norte.- Querétaro . ( Continuará ) .
					OFICIAL . DOCUMENTOS . Acerca del juicio del archiduqu” (El Monitor, Ciudad
					de México, July 06, 1867)
			
			He then reminded again of the day in the previous year, where the withdrawal of
				the French army from Mexico, the only guarantee of the new throne, be already
				irrevocably decided> v (Neue Freie Presse, Wien, July 10, 1867)
					Original text: er dann wieder sich des Tages im vorigen Jahre erinnert ,
					wo die Zurückziehung der französischen Armee aus Mexico , der einzigen
					Bürgschaft des neuen Thrones , be reits unwiderruflich beschlossen >
					v(Neue Freie Presse, Wien, July 10, 1867)
			
			

			Automated Sentiment Analysis
			To complement the previous results, we explored emotions using a fully automated
				sentiment analysis that quantifies the sentiment trend in each newspaper story.
				We obtained a sentimental score for the newspaper publications, which allows us
				to know the general sentiment trend per region. 
			Table 5 shows the average sentiment score per region — the more negative the
				values, the more negative the polarity. Likewise, positive values indicate
				positive sentiment polarity (zero represents neutrality).
			
				Average sentiment analysis score per region
				
					Region
					Sentiment score(mean)
					Sentiment 
					Standard Deviation
				
				
					Mexico
					+0.04
					Positive trend
					0.13
				
				
					Austria
					-0.04
					Negative trend
					0.13
				
				
					Germany
					-0.01
					Negative trend
					0.14
				
				
					USA
					-0.02
					Negative trend
					0.14
				
			
			
			The following bar charts (Figure 7) show a more detailed overview of the sentiment
				score by region. We have averaged the score of all news stories published by
				each newspaper in the different regions in these plots. Also, it can be observed
				how the number of sources varies in each region. The Austrians and Germans wrote
				many news stories showing a general tendency to one side of the sentiment
				continuum. For example, the Austrian bar chart has mostly negative stories,
				while the Mexican bar chart has mainly positive stories. We have excluded the
				USA from these visualizations since, for this particular case, we did not
				preserve the newspaper source information for each news story. This is due to
				the OCR cleaning and pre-processing steps involved in this specific database,
				where we had to filter just the text portions with relevant information about
				the Maximilian case. Still, the graph shows the sentiment distribution of the
				news stories, albeit without the name of the newspapers (see appendix 2).
				
				
					Positive and negative news stories for regional subcorpora.
					
					
					
					three bar charts, the first two have bars in mauve and the last has bars in green. The first chart is the sentiment score for Austria, the second is the sentiment score Germany, and the third is the sentiment score for Mexico
				
				
				
		
			Table 5 shows this general tendency clearly. Mexican newspapers are inclined
				towards a positive direction, while European newspapers and those from the
				United States are prone to consider Maximilian's shooting as negative..
				Meanwhile, the Mexican press shows an alliance with the government in power,
				meaning Juarez's republic. They only printed official statements and
				communications from the events, meaning telegraphic messages between Mariano
				Escobedo in Queretaro's battlefront and Sebastian Lerdo de Tejada –Minister of
				Foreign Affairs under Juarez– in San Luis Potosi. Since they are mostly short
				and to the point messages, the sentiment analysis results closer to neutrality.
				The United States, while it might not agree with the imperial governmental
				system, opposes the actions taken by Juarez. Therefore, news stories tend to
				focus on the negative aspects of the shooting. The German newspapers are less
				extreme than the Austrian ones, maybe because Maximilian was an Austrian
				prince.
			Nonetheless, the averages are very low since both sides are very close to
				neutrality. It should be considered that newspapers, as an institutional ethos,
				tend to strive for certain neutrality. Although not always achieved –like songs,
				poems and op-ed can be found– it does tend towards the middle and away from
				extreme views. 
			In summary, the use of fully automated tools to measure sentiment in newspapers
				about Maximilian shooting provided similar results to the analysis previously
				done using other techniques –such as content analysis, obtaining the frequency
				of common words and named entities–, which shows that these digital techniques
				can identify the underlying ideological positions from each region. It is
